time,aqi,pm2_5,pm10,co,no2,o3,so2,rank,temp,humi,wse,wd,tq
2014-01-29 11:00:00,138,105,107,0.8,29,56,32,134,15.0,48,1.0,西北风,
2014-01-29 12:00:00,157,119,0,0.9,37,60,65,146,15.0,53,2.0,西风,
2014-01-29 14:00:00,165,125,130,0.9,29,93,40,146,18.0,46,2.0,西风,
2014-01-29 16:00:00,143,109,115,0.8,27,101,31,134,17.0,49,2.0,西风,
2014-01-29 17:00:00,165,125,0,0.9,30,98,24,142,17.0,49,2.0,西风,
2014-01-29 18:00:00,204,153,0,1.1,41,84,31,153,16.0,52,2.0,西风,
2014-01-29 19:00:00,218,167,0,1.2,43,77,37,158,16.0,53,2.0,西风,
2014-01-29 21:00:00,262,212,236,1.5,58,38,42,170,15.0,57,1.0,西风,
2014-01-29 22:00:00,281,231,237,1.5,49,40,41,170,15.0,59,2.0,西风,
2014-01-29 23:00:00,279,229,234,1.3,40,46,37,170,14.0,61,2.0,西风,
2014-01-30 00:00:00,276,226,0,1.3,39,42,41,170,14.0,62,1.0,西风,
2014-01-30 01:00:00,256,206,0,1.3,32,42,34,165,14.0,63,1.0,西风,
2014-01-30 02:00:00,245,194,203,1.4,27,38,33,161,14.0,66,1.0,西南风,
2014-01-30 03:00:00,237,186,168,1.4,26,35,34,158,14.0,66,1.0,西南风,
2014-01-30 04:00:00,238,187,0,1.3,24,37,32,160,13.0,68,2.0,西风,
2014-01-30 05:00:00,244,193,0,1.3,23,34,29,163,12.0,74,1.0,西南风,
2014-01-30 06:00:00,240,189,0,1.3,23,32,29,161,12.0,78,1.0,西南风,
2014-01-30 08:00:00,223,172,0,1.4,32,18,25,145,11.0,80,1.0,西南风,
2014-01-30 09:00:00,229,178,131,1.6,41,17,34,146,13.0,71,2.0,西南风,
2014-01-30 10:00:00,251,200,0,1.6,40,34,53,155,14.0,67,1.0,西南风,
2014-01-30 11:00:00,285,235,0,1.7,40,61,104,169,17.0,61,2.0,西南风,
2014-01-30 12:00:00,289,239,0,1.7,27,95,70,171,19.0,54,2.0,西风,
2014-01-30 13:00:00,288,238,0,1.6,22,116,53,172,20.0,53,1.0,西北风,
2014-01-30 15:00:00,260,210,0,1.4,28,133,63,160,24.0,42,2.0,西风,
2014-01-30 16:00:00,225,174,204,1.3,24,131,50,144,23.0,42,1.0,西南风,
2014-01-30 17:00:00,197,148,197,1.2,26,111,68,130,22.0,47,1.0,西风,
2014-01-30 18:00:00,233,182,356,1.1,26,100,97,135,20.0,51,1.0,西风,
2014-01-30 19:00:00,290,240,387,1.2,33,79,101,157,18.0,58,1.0,东南风,
2014-01-30 20:00:00,481,377,580,1.7,67,33,90,187,16.0,68,1.0,东风,
2014-01-30 21:00:00,500,440,684,1.8,61,33,65,187,16.0,72,1.0,东南风,
2014-01-30 22:00:00,479,374,578,1.7,49,33,44,179,14.0,76,0.0,北风,
2014-01-30 23:00:00,397,347,425,1.5,45,37,45,168,14.0,77,1.0,东南风,
2014-01-30 00:00:00,276,226,0,1.3,39,42,41,170,14.0,62,1.0,西风,
2014-01-30 01:00:00,256,206,0,1.3,32,42,34,165,14.0,63,1.0,西风,
2014-01-30 02:00:00,245,194,203,1.4,27,38,33,161,14.0,66,1.0,西南风,
2014-01-30 03:00:00,237,186,168,1.4,26,35,34,158,14.0,66,1.0,西南风,
2014-01-30 04:00:00,238,187,0,1.3,24,37,32,160,13.0,68,2.0,西风,
2014-01-30 05:00:00,244,193,0,1.3,23,34,29,163,12.0,74,1.0,西南风,
2014-01-30 06:00:00,240,189,0,1.3,23,32,29,161,12.0,78,1.0,西南风,
2014-01-30 08:00:00,223,172,0,1.4,32,18,25,145,11.0,80,1.0,西南风,
2014-01-30 09:00:00,229,178,131,1.6,41,17,34,146,13.0,71,2.0,西南风,
2014-01-30 10:00:00,251,200,0,1.6,40,34,53,155,14.0,67,1.0,西南风,
2014-01-30 11:00:00,285,235,0,1.7,40,61,104,169,17.0,61,2.0,西南风,
2014-01-30 12:00:00,289,239,0,1.7,27,95,70,171,19.0,54,2.0,西风,
2014-01-30 13:00:00,288,238,0,1.6,22,116,53,172,20.0,53,1.0,西北风,
2014-01-30 15:00:00,260,210,0,1.4,28,133,63,160,24.0,42,2.0,西风,
2014-01-30 16:00:00,225,174,204,1.3,24,131,50,144,23.0,42,1.0,西南风,
2014-01-30 17:00:00,197,148,197,1.2,26,111,68,130,22.0,47,1.0,西风,
2014-01-30 18:00:00,233,182,356,1.1,26,100,97,135,20.0,51,1.0,西风,
2014-01-30 19:00:00,290,240,387,1.2,33,79,101,157,18.0,58,1.0,东南风,
2014-01-30 20:00:00,481,377,580,1.7,67,33,90,187,16.0,68,1.0,东风,
2014-01-30 21:00:00,500,440,684,1.8,61,33,65,187,16.0,72,1.0,东南风,
2014-01-30 22:00:00,479,374,578,1.7,49,33,44,179,14.0,76,0.0,北风,
2014-01-30 23:00:00,397,347,425,1.5,45,37,45,168,14.0,77,1.0,东南风,
2014-01-31 00:00:00,412,366,381,1.5,52,24,40,166,13.0,79,1.0,北风,
2014-01-31 01:00:00,500,536,805,1.7,55,16,239,174,13.0,80,1.0,东南风,
2014-01-31 02:00:00,500,687,1303,1.6,53,5,100,174,12.0,83,1.0,东风,
2014-01-31 03:00:00,500,459,819,1.3,45,8,43,174,11.0,85,1.0,东风,
2014-01-31 04:00:00,425,386,459,1.1,36,11,25,162,11.0,88,1.0,东北风,
2014-01-31 05:00:00,424,385,0,1.1,28,14,20,167,10.0,89,1.0,东风,
2014-01-31 06:00:00,445,417,392,1.1,28,12,19,173,10.0,89,2.0,东风,
2014-01-31 07:00:00,500,546,0,1.1,32,9,34,185,10.0,88,2.0,东风,
2014-01-31 08:00:00,500,619,652,1.2,35,7,46,189,10.0,88,2.0,东风,
2014-01-31 10:00:00,500,623,718,1.2,31,27,57,187,16.0,65,2.0,东风,
2014-01-31 11:00:00,500,491,635,1.1,30,52,53,186,19.0,55,2.0,东风,
2014-01-31 12:00:00,424,385,484,1.0,22,76,46,176,20.0,53,2.0,东北风,
2014-01-31 13:00:00,314,263,344,0.8,14,100,32,156,23.0,45,1.0,东北风,
2014-01-31 14:00:00,206,155,221,0.6,9,113,19,109,25.0,38,1.0,东南风,
2014-01-31 15:00:00,155,118,123,0.5,8,111,13,93,25.0,36,2.0,东南风,
2014-01-31 16:00:00,113,85,97,0.6,8,107,10,77,25.0,36,1.0,东南风,
2014-01-31 17:00:00,93,69,74,0.6,10,99,9,66,24.0,37,2.0,东南风,
2014-01-31 18:00:00,99,74,76,0.7,10,94,10,67,22.0,42,2.0,东风,
2014-01-31 19:00:00,103,77,78,0.7,10,88,13,62,20.0,49,2.0,东南风,
2014-01-31 20:00:00,93,69,80,0.6,8,89,8,55,20.0,49,2.0,东南风,
2014-01-31 21:00:00,85,63,67,0.6,7,90,8,47,19.0,53,2.0,东风,
2014-01-31 22:00:00,90,67,64,0.6,9,84,8,46,17.0,58,1.0,东风,
2014-01-31 23:00:00,91,68,0,0.7,12,84,8,50,17.0,58,1.0,东风,
